Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,source_country,destination_country
2021-08-25 08:10:22,219.236.225.181,213.103.62.47,7792,59616,UDP,1458,Control,HTTP,IoC Detected,62.43,,Malware,Known Pattern A,Blocked,High,Tarini Goda,Opera/9.34.(Windows NT 6.2; gd-GB) Presto/2.9.170 Version/12.00,Segment A,"Aurangabad, Meghalaya",35.55.88.75,,Alert Data,Firewall,China,Lithuania
2022-04-26 20:15:31,67.72.156.137,164.8.231.162,44373,41113,TCP,986,Data,DNS,,72.57,Alert Triggered,Malware,Known Pattern A,Logged,Low,Aradhya Chada,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/38.0.818.0 Safari/531.2",Segment A,"Motihari, Manipur",93.145.56.136,,,Server,United States,Slovenia
2023-08-22 19:11:29,171.234.167.98,84.200.116.222,42203,19035,ICMP,854,Control,FTP,IoC Detected,87.48,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Faiyaz Varty,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lg-UG) AppleWebKit/533.11.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.11.3",Segment B,"Arrah, Uttarakhand",89.133.17.38,,Alert Data,Server,Vietnam,Germany
2022-08-30 13:54:06,175.235.119.136,79.226.177.88,37507,64358,ICMP,1497,Control,HTTP,,46.7,,DDoS,Known Pattern B,Ignored,High,Seher Khurana,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.5m4413.0 Mobile/25L081 Safari/535.2",Segment B,"Aurangabad, Chhattisgarh",,,Alert Data,Server,South Korea,Germany
2020-01-05 22:31:50,171.5.254.99,137.43.62.247,12790,20859,UDP,841,Data,FTP,IoC Detected,58.29,,DDoS,Known Pattern A,Logged,Low,Khushi Aurora,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/14.8u2014.0 Mobile/96I831 Safari/536.0",Segment A,"Serampore, Tamil Nadu",14.227.166.196,Log Data,,Firewall,Thailand,Ireland
2023-02-22 01:22:38,151.155.168.74,193.167.142.207,11646,46024,ICMP,515,Control,FTP,IoC Detected,57.93,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Divit Amble,Mozilla/5.0 (Windows NT 5.01; ce-RU; rv:1.9.1.20) Gecko/4440-01-26 14:33:37 Firefox/3.6.7,Segment C,"Tinsukia, Madhya Pradesh",192.51.61.99,,,Firewall,United States,Finland
2020-09-17 00:14:34,33.50.52.159,84.107.241.254,37999,16450,ICMP,1441,Data,DNS,IoC Detected,52.42,,DDoS,Known Pattern B,Logged,Low,Jayant Dada,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),Segment C,"Rewa, Meghalaya",,,,Firewall,United States,Netherlands
2022-03-23 16:44:07,215.235.244.68,217.100.211.60,57920,45854,TCP,1167,Control,HTTP,,18.68,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Nishith Wali,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.6v1193.0 Mobile/91V424 Safari/533.2",Segment A,"Rajahmundry, Rajasthan",19.173.118.198,,Alert Data,Server,United States,Netherlands
2021-06-28 07:56:55,149.104.236.217,147.125.46.49,45480,32551,ICMP,1289,Control,HTTP,,92.05,,DDoS,Known Pattern B,Blocked,Medium,Tarini Bhavsar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ha-NG) AppleWebKit/534.30.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.30.7",Segment B,"Tenali, Mizoram",,,,Firewall,United States,Austria
2023-07-07 17:02:22,213.74.116.9,86.225.100.190,50561,37602,TCP,952,Control,FTP,,50.89,,Intrusion,Known Pattern B,Ignored,Medium,Kiara Saxena,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5 rv:3.0; lb-LU) AppleWebKit/532.15.7 (KHTML, like Gecko) Version/4.0 Safari/532.15.7",Segment C,"Rajpur Sonarpur, Karnataka",9.227.244.117,Log Data,,Server,Türkiye,France
2022-02-13 17:58:08,218.150.59.128,84.96.115.131,7834,17201,UDP,877,Control,FTP,IoC Detected,74.4,,Intrusion,Known Pattern B,Ignored,High,Umang Mandal,Opera/9.79.(X11; Linux x86_64; tr-CY) Presto/2.9.186 Version/11.00,Segment C,"Maheshtala, Maharashtra",24.127.51.228,,,Firewall,South Korea,France
2022-02-01 00:14:53,55.89.62.93,83.126.216.83,51394,44730,UDP,705,Data,FTP,,9.72,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Manjari Kashyap,Opera/8.22.(Windows NT 6.2; uz-UZ) Presto/2.9.166 Version/10.00,Segment C,"Malda, Goa",38.81.247.72,Log Data,,Server,United States,Germany
2020-10-17 08:40:32,148.198.12.230,134.158.32.82,59528,3999,UDP,971,Control,FTP,IoC Detected,58.41,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Krish Chokshi,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/39.0.806.0 Mobile/00I496 Safari/533.2",Segment B,"Hapur, Himachal Pradesh",,Log Data,,Server,Austria,France
2022-03-02 08:10:34,4.187.204.114,151.53.239.248,60461,50928,ICMP,575,Data,HTTP,,70.73,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Tejas Sane,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),Segment C,"Rampur, Gujarat",7.24.72.74,,Alert Data,Firewall,India,Italy
2021-11-08 22:04:18,55.52.54.178,81.219.57.101,2573,28572,TCP,1085,Control,DNS,IoC Detected,30.24,,Malware,Known Pattern A,Blocked,Medium,Mishti Jhaveri,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7; rv:1.9.6.20) Gecko/9561-12-02 04:43:41 Firefox/3.8,Segment A,"Gopalpur, Uttarakhand",,,,Firewall,United States,Poland
2021-10-09 17:09:30,208.119.65.10,145.157.183.97,39510,52390,ICMP,1500,Control,HTTP,,56.17,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Tanya Viswanathan,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),Segment B,"Sambalpur, Goa",,,Alert Data,Server,United States,Netherlands
2020-05-25 06:14:59,218.45.5.160,37.228.151.58,27657,31644,UDP,359,Control,FTP,,81.77,,DDoS,Known Pattern A,Logged,High,Ojas Sridhar,Opera/8.17.(X11; Linux i686; ha-NG) Presto/2.9.166 Version/12.00,Segment C,"Erode, Jharkhand",,Log Data,,Firewall,Japan,Germany
2020-05-20 22:30:02,30.159.87.3,185.146.133.46,44708,54475,TCP,78,Control,DNS,,5.34,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Kartik Chauhan,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/51.0.805.0 Safari/536.1",Segment A,"Amroha, West Bengal",172.64.77.200,Log Data,Alert Data,Server,United States,Italy
2022-01-09 09:47:45,123.124.183.31,91.160.118.160,4654,52938,UDP,456,Control,FTP,,41.84,,Intrusion,Known Pattern A,Blocked,High,Kiara Badal,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/37.0.888.0 Safari/531.1",Segment C,"Allahabad, Nagaland",,Log Data,,Firewall,China,France
2021-07-03 16:34:06,102.254.66.188,194.204.171.134,30077,13180,TCP,1096,Data,HTTP,IoC Detected,23.22,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Samiha Shetty,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/15.0.830.0 Mobile/64W721 Safari/533.0",Segment C,"Navi Mumbai, Kerala",,Log Data,Alert Data,Firewall,South Africa,Poland
2023-06-14 02:11:26,30.144.246.67,53.22.121.199,53091,57944,UDP,1125,Control,FTP,,14.8,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Khushi Jhaveri,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),Segment C,"Alwar, Assam",18.174.98.12,Log Data,,Firewall,United States,Germany
2022-05-30 12:45:17,100.148.173.253,81.225.200.122,49245,37728,UDP,1304,Data,FTP,,16.78,,Malware,Known Pattern A,Ignored,Low,Zara Subramanian,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/29.0.822.0 Mobile/93B844 Safari/532.2",Segment A,"Ramgarh, Gujarat",,,,Server,United States,Sweden
2021-07-07 23:04:48,180.98.10.123,5.6.6.73,3347,11427,TCP,1421,Control,FTP,IoC Detected,22.37,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Kavya Bajwa,Opera/8.33.(Windows CE; aa-DJ) Presto/2.9.189 Version/10.00,Segment A,"Motihari, Odisha",154.250.218.150,,Alert Data,Firewall,China,Germany
2021-08-07 23:07:58,1.98.62.203,89.167.5.203,17924,56503,ICMP,1411,Data,HTTP,IoC Detected,97.65,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Faiyaz Lanka,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),Segment A,"Aizawl, Manipur",106.138.45.36,,Alert Data,Server,South Korea,Finland
2023-09-20 13:44:38,52.170.91.99,141.78.235.178,11780,14779,UDP,212,Control,FTP,IoC Detected,49.61,,Intrusion,Known Pattern A,Blocked,High,Vanya Dasgupta,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.889.0 Safari/533.0",Segment C,"Buxar, Meghalaya",203.217.87.243,,Alert Data,Server,United States,Germany
2022-01-20 08:56:06,47.95.234.248,62.197.91.97,54190,16589,UDP,882,Data,HTTP,,51.38,Alert Triggered,Malware,Known Pattern A,Logged,High,Advika Choudhary,Mozilla/5.0 (Windows 98; Win 9x 4.90; cv-RU; rv:1.9.1.20) Gecko/5242-06-07 19:13:17 Firefox/7.0,Segment A,"Nanded, Tripura",33.207.35.168,,,Firewall,China,Belgium
2020-04-08 05:32:00,134.240.72.136,109.31.143.133,32303,22684,UDP,194,Control,FTP,IoC Detected,20.24,,Intrusion,Known Pattern A,Ignored,Low,Jayan Goda,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment C,"Imphal, West Bengal",,Log Data,,Firewall,United States,France
2022-04-06 07:07:05,46.168.123.39,195.240.80.93,25239,41070,TCP,433,Control,HTTP,IoC Detected,6.67,,Malware,Known Pattern B,Logged,Low,Shamik Kamdar,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/18.0m3056.0 Mobile/26S085 Safari/533.2",Segment A,"Aligarh, Sikkim",37.26.29.11,,Alert Data,Server,United States,Netherlands
2023-04-19 23:14:21,110.54.247.63,80.11.146.15,51516,12524,UDP,1238,Control,HTTP,IoC Detected,21.57,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Sahil Kara,Opera/8.86.(Windows NT 5.2; nso-ZA) Presto/2.9.165 Version/11.00,Segment C,"Mahbubnagar, Odisha",91.176.75.162,Log Data,,Server,Philippines,France
2023-05-28 15:29:55,199.47.131.102,159.46.156.117,19947,17022,ICMP,990,Data,DNS,,15.74,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Aaina Sodhi,Opera/9.46.(X11; Linux i686; tg-TJ) Presto/2.9.161 Version/12.00,Segment B,"Allahabad, Mizoram",,Log Data,,Firewall,United States,Netherlands
2020-08-15 07:34:28,64.175.155.207,151.49.147.162,40007,15289,ICMP,521,Control,DNS,,11.07,,DDoS,Known Pattern B,Ignored,Low,Kashvi Aurora,Mozilla/5.0 (Windows NT 6.2; sat-IN; rv:1.9.1.20) Gecko/6767-06-04 22:55:48 Firefox/10.0,Segment B,"Saharanpur, Odisha",,,Alert Data,Server,United States,Italy
2021-05-02 18:15:20,172.224.65.4,77.191.50.120,57360,36372,ICMP,399,Data,HTTP,,36.49,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Shlok Roy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ne-NP) AppleWebKit/532.3.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.3.6",Segment C,"Karimnagar, Tripura",209.106.56.56,Log Data,,Server,United States,Germany
2021-10-07 01:48:55,85.121.12.162,109.7.250.162,1478,61675,TCP,238,Control,FTP,,23.95,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Rohan Rajagopalan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.0),Segment A,"Uluberia, Odisha",,Log Data,Alert Data,Server,Romania,France
2021-11-15 12:53:47,30.235.64.186,144.4.170.116,64733,22840,UDP,246,Data,DNS,,19.03,,Intrusion,Known Pattern B,Ignored,High,Manikya Wadhwa,Opera/8.24.(Windows NT 5.01; gez-ER) Presto/2.9.175 Version/11.00,Segment C,"Nanded, Arunachal Pradesh",39.67.106.136,,Alert Data,Server,United States,Finland
2023-03-20 16:48:57,40.86.223.117,84.176.98.137,27990,16551,TCP,850,Data,DNS,,66.11,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Kabir Sunder,Mozilla/5.0 (Windows NT 5.01; lzh-TW; rv:1.9.0.20) Gecko/6855-06-24 22:56:28 Firefox/3.6.8,Segment B,"Kurnool, Sikkim",,,,Firewall,Canada,Germany
2020-10-01 02:36:19,215.78.37.209,20.91.110.242,54839,60347,TCP,384,Data,HTTP,IoC Detected,12.25,,Malware,Known Pattern A,Blocked,High,Hunar Kade,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/18.0.805.0 Safari/534.0",Segment B,"Jamnagar, Jharkhand",50.140.184.220,Log Data,,Server,United States,Sweden
2023-08-11 11:40:45,74.124.99.221,93.184.193.230,45325,6079,UDP,1157,Control,DNS,IoC Detected,0.51,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Kiaan Boase,Opera/8.68.(Windows NT 4.0; nr-ZA) Presto/2.9.188 Version/11.00,Segment C,"Kamarhati, Tamil Nadu",,Log Data,Alert Data,Firewall,United States,Denmark
2023-03-15 12:22:32,107.232.167.89,92.103.233.17,22372,18127,ICMP,249,Data,DNS,,34.57,,Malware,Known Pattern B,Logged,High,Kismat Chaudhuri,Opera/8.36.(Windows NT 6.0; it-CH) Presto/2.9.170 Version/12.00,Segment B,"Lucknow, Karnataka",,,,Firewall,United States,France
2022-09-28 22:32:17,45.78.161.60,188.81.157.71,1399,43571,UDP,1447,Data,HTTP,IoC Detected,2.88,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Shlok Kulkarni,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.39.6 (KHTML, like Gecko) Version/5.0.4 Safari/535.39.6",Segment A,"Jhansi, Mizoram",85.78.157.246,Log Data,,Server,Canada,Portugal
2022-10-07 04:37:12,166.41.197.13,57.1.144.74,29126,5721,ICMP,951,Control,FTP,,79.86,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Veer Varughese,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/55.0.848.0 Safari/534.2",Segment A,"Salem, Tripura",144.25.194.175,Log Data,,Firewall,United States,Belgium
2023-01-28 22:15:22,98.141.155.180,51.15.165.78,34763,35903,TCP,1381,Control,HTTP,,25.98,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Prerak Sarin,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.15.4 (KHTML, like Gecko) Version/5.1 Safari/535.15.4",Segment B,"Rajpur Sonarpur, Bihar",79.214.37.90,,,Server,United States,France
2022-09-28 00:48:51,139.227.156.64,217.5.123.78,27361,22677,ICMP,264,Control,HTTP,,87.98,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Lagan Manne,Opera/8.55.(Windows NT 5.2; hsb-DE) Presto/2.9.166 Version/10.00,Segment A,"Guntur, Kerala",144.142.176.228,,,Server,China,Germany
2021-05-23 14:32:26,14.184.50.22,80.107.191.71,47513,14796,ICMP,995,Control,FTP,IoC Detected,34.57,Alert Triggered,Malware,Known Pattern A,Logged,Low,Umang Yogi,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),Segment B,"Karawal Nagar, Tamil Nadu",,Log Data,,Server,Vietnam,Greece
2023-09-02 06:43:45,61.153.231.248,151.94.169.90,36943,3323,UDP,547,Data,HTTP,IoC Detected,70.86,,Malware,Known Pattern A,Ignored,Low,Adira Salvi,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.3b4566.0 Mobile/31V143 Safari/531.2",Segment A,"Raurkela Industrial Township, Madhya Pradesh",94.248.192.159,Log Data,Alert Data,Server,China,Italy
2022-01-15 13:47:20,89.48.243.167,90.83.150.44,26026,60471,UDP,1146,Control,FTP,,10.16,Alert Triggered,Malware,Known Pattern A,Logged,High,Kaira Raju,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9; rv:1.9.5.20) Gecko/2836-12-17 12:01:11 Firefox/15.0,Segment A,"Shivpuri, Meghalaya",207.30.178.227,,Alert Data,Firewall,United States,France
2020-05-11 22:30:03,172.73.190.55,84.182.6.229,43729,22475,UDP,1118,Data,HTTP,IoC Detected,21.0,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Tarini Bhalla,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/15.0.836.0 Safari/532.2",Segment A,"Pondicherry, Sikkim",217.8.13.156,Log Data,,Firewall,United States,Germany
2020-12-29 09:52:00,175.5.186.124,134.1.155.3,26710,26888,UDP,946,Data,HTTP,,90.94,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Ira Shenoy,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/47.0.878.0 Safari/534.0",Segment A,"Orai, Uttarakhand",,,,Firewall,China,Germany
2020-09-18 08:09:31,48.103.47.34,141.18.63.187,39235,19493,UDP,1284,Control,DNS,,65.54,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Ranbir Ghose,Opera/9.52.(Windows NT 6.0; iw-IL) Presto/2.9.183 Version/10.00,Segment C,"Bhind, Bihar",147.209.164.32,Log Data,,Firewall,United States,Germany
2022-12-21 01:03:48,177.130.239.75,81.227.130.162,64542,18914,UDP,933,Control,FTP,,15.13,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Aniruddh Sarkar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; et-EE) AppleWebKit/535.47.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.47.3",Segment B,"Rohtak, Punjab",201.196.41.167,,,Server,Brazil,Sweden
2022-11-19 08:33:46,3.208.114.251,141.43.202.124,38187,63057,ICMP,683,Data,HTTP,IoC Detected,88.1,,DDoS,Known Pattern A,Logged,Low,Dhanuk Gola,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/44.0.876.0 Safari/534.2",Segment B,"Mathura, Rajasthan",,Log Data,Alert Data,Firewall,United States,Germany
2020-03-12 17:09:26,57.224.183.166,46.165.160.133,35242,32258,ICMP,1448,Data,FTP,IoC Detected,40.95,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Charvi Shere,Opera/8.80.(X11; Linux i686; ka-GE) Presto/2.9.180 Version/10.00,Segment C,"Guwahati, Telangana",136.75.78.1,Log Data,Alert Data,Server,Switzerland,Germany
2023-10-04 07:12:54,43.16.172.129,81.72.200.37,50282,5842,TCP,1069,Data,FTP,,72.12,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Myra Agarwal,Mozilla/5.0 (Windows NT 5.0; mk-MK; rv:1.9.0.20) Gecko/4779-04-07 06:54:54 Firefox/3.6.19,Segment C,"Rohtak, Karnataka",203.226.221.72,Log Data,Alert Data,Firewall,Singapore,Italy
2020-07-23 23:04:49,41.73.97.223,92.32.145.160,12135,17571,UDP,84,Data,HTTP,IoC Detected,57.11,,Malware,Known Pattern B,Blocked,Medium,Hrishita Kata,Opera/9.76.(X11; Linux i686; doi-IN) Presto/2.9.163 Version/11.00,Segment A,"Bidar, Nagaland",154.23.235.160,Log Data,Alert Data,Server,Mali,Sweden
2021-10-30 19:35:38,24.75.79.172,89.3.130.153,53281,31434,UDP,82,Data,FTP,IoC Detected,25.24,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Uthkarsh Kara,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7013-06-24 03:42:48 Firefox/3.8,Segment C,"Bilaspur, Assam",107.82.199.200,Log Data,Alert Data,Server,United States,France
2022-08-04 18:17:55,35.163.255.225,193.23.163.164,28900,4205,TCP,1010,Control,DNS,IoC Detected,15.04,,Intrusion,Known Pattern A,Logged,Low,Stuvan Bhasin,Opera/9.42.(X11; Linux i686; eu-ES) Presto/2.9.161 Version/10.00,Segment B,"Phagwara, Maharashtra",140.67.219.124,,Alert Data,Server,United States,Germany
2021-01-05 03:06:20,172.207.180.160,54.37.30.123,53533,30749,ICMP,514,Control,DNS,,96.54,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Rhea Bhavsar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; es-US) AppleWebKit/531.10.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.10.2",Segment C,"Unnao, Madhya Pradesh",98.42.12.19,Log Data,Alert Data,Server,Japan,France
2022-05-09 04:23:38,90.161.141.109,91.154.112.239,54604,42557,UDP,1122,Data,DNS,,66.69,,DDoS,Known Pattern A,Logged,Medium,Saksham Handa,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment C,"Deoghar, Bihar",,,,Server,Spain,Finland
2021-12-23 21:26:21,171.183.219.82,95.251.47.1,59610,32217,ICMP,902,Control,HTTP,,98.0,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Urvi Halder,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),Segment A,"Yamunanagar, Kerala",205.36.58.57,Log Data,,Firewall,United States,Italy
2021-01-27 19:18:56,113.226.168.25,46.220.12.96,37484,11340,UDP,636,Control,HTTP,,33.53,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Kabir Vaidya,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nl-BE) AppleWebKit/532.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.26.2",Segment A,"Mysore, Sikkim",,,Alert Data,Server,China,Austria
2022-11-18 05:58:19,183.232.57.216,81.36.244.251,9391,57592,TCP,923,Data,HTTP,IoC Detected,27.43,,DDoS,Known Pattern B,Ignored,High,Sana Gaba,Opera/8.76.(X11; Linux i686; crh-UA) Presto/2.9.174 Version/10.00,Segment C,"Motihari, Tamil Nadu",129.172.102.184,Log Data,,Server,China,Spain
2021-11-03 08:35:58,54.104.81.189,53.163.11.29,38621,52435,ICMP,468,Data,FTP,IoC Detected,6.37,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Bhavin Vala,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/16.6e7387.0 Mobile/30U303 Safari/534.0",Segment A,"Panihati, Andhra Pradesh",,,Alert Data,Firewall,United Kingdom,Germany
2022-03-24 02:06:39,55.28.170.183,2.170.149.130,61904,45957,UDP,1362,Control,HTTP,IoC Detected,85.19,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Sahil Doctor,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.36.2 (KHTML, like Gecko) Version/5.0 Safari/535.36.2",Segment C,"Bulandshahr, Kerala",,Log Data,Alert Data,Firewall,United States,Germany
2020-04-04 21:08:08,111.101.5.8,78.250.113.158,53141,50776,ICMP,784,Control,FTP,,96.39,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Mohanlal Joshi,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5498-10-07 19:56:31 Firefox/3.8,Segment B,"Adoni, Kerala",42.186.79.129,,Alert Data,Firewall,Japan,France
2021-02-28 00:47:39,18.204.90.70,193.76.67.225,53453,26682,UDP,430,Data,FTP,IoC Detected,18.52,,Malware,Known Pattern A,Logged,Medium,Divyansh Dua,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),Segment C,"Solapur, Maharashtra",168.160.91.195,Log Data,Alert Data,Server,United States,Italy
2021-06-18 10:16:10,112.33.28.129,178.190.55.182,41388,17504,TCP,861,Control,HTTP,,13.4,,Malware,Known Pattern A,Ignored,Medium,Urvi Dubey,Mozilla/5.0 (Windows NT 5.0; zh-CN; rv:1.9.1.20) Gecko/4995-03-05 08:52:59 Firefox/14.0,Segment C,"Ajmer, Chhattisgarh",,Log Data,,Server,China,Austria
2021-07-08 19:31:17,150.159.172.45,82.252.79.211,8543,38179,UDP,1180,Control,FTP,,97.78,,Intrusion,Known Pattern A,Logged,High,Umang Ghose,Opera/8.44.(X11; Linux i686; se-NO) Presto/2.9.190 Version/11.00,Segment A,"Navi Mumbai, Gujarat",,Log Data,,Server,United States,France
2021-08-14 00:21:15,82.158.120.98,90.35.88.116,34919,21000,TCP,394,Data,FTP,,29.71,,Intrusion,Known Pattern A,Blocked,Low,Farhan Biswas,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment A,"Bijapur, Chhattisgarh",73.61.122.37,Log Data,,Server,Germany,France
2020-01-01 20:13:23,158.1.128.69,176.190.206.125,39545,35056,ICMP,1160,Control,HTTP,,83.01,,DDoS,Known Pattern A,Blocked,High,Yasmin Rao,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/37.0.848.0 Safari/534.2",Segment A,"Kolhapur, Uttar Pradesh",,Log Data,Alert Data,Firewall,United States,France
2020-02-02 12:02:46,110.147.146.105,47.68.188.31,12213,54796,ICMP,916,Control,FTP,IoC Detected,39.19,,Malware,Known Pattern B,Ignored,Low,Kabir Sachdeva,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8041-02-24 00:39:51 Firefox/12.0,Segment C,"Morbi, Meghalaya",180.167.96.215,Log Data,Alert Data,Server,Australia,Germany
2022-02-11 16:21:15,27.165.36.77,80.174.16.157,31355,33816,ICMP,140,Control,HTTP,,58.98,Alert Triggered,Malware,Known Pattern B,Ignored,High,Tushar Dube,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),Segment B,"Tiruppur, Tamil Nadu",,Log Data,,Firewall,South Korea,Spain
